@relation training_set

@attribute branch-load-misses numeric
@attribute branch-loads numeric
@attribute L1-dcache-load-misses numeric
@attribute branch-store-misses numeric
@attribute branch-stores numeric
@attribute dTLB-load-misses numeric
@attribute dTLB-loads numeric
@attribute iTLB-load-misses numeric
@attribute iTLB-loads numeric
@attribute L1-dcache-loads numeric
@attribute L1-dcache-store-misses numeric
@attribute L1-dcache-stores numeric
@attribute L1-icache-load-misses numeric
@attribute L1-icache-loads numeric
@attribute branch-misses numeric
@attribute bus-cycles numeric
@attribute cache-misses numeric
@attribute cache-references numeric
@attribute cpu-cycles numeric
@attribute instructions numeric
@attribute label {malware,benign}

@data
1825185,20333720,1310233,683,4906,1059,10213,480,87302,9946,630,9946,887,22921,740,947411,2498,39268,1272693,279491,benign
720097,3443661,406680,8730235,93957482,6246798,215395950,2803436,430151191,341347325,9722788,340723796,21601948,507384958,15370463,1126936937,6717528,232757221,1529779544,802124346,benign
2270686,35559693,1991946,1939419,39409803,2687537,84577170,919041,218231449,81848165,1739376,81848165,2332179,139261112,2394505,470752545,1663542,80325955,451813111,211574878,benign
32947,183359,23817,352679,4044095,532965,1402645,36258,10277329,8700065,386600,8700065,558454,19373605,394649,70841088,387576,8810262,57238043,24053084,benign
18731,126336,12668,64627,273354,46479,547977,19069,5457470,535071,50145,535071,92938,2408214,69082,9936688,51124,603111,11193004,3426102,benign
1971161,27404681,1306555,321442,3604436,222502,11258869,80662,23293539,5014994,217218,5014994,141461,11987911,291778,54684055,246493,5899998,42161810,15210884,benign
293601,3256500,269835,469021,4258784,340830,5460527,146268,26425822,11479384,368111,11479384,898271,15644508,554458,61681071,309760,10117633,70022875,30619464,benign
682199,14247595,1053792,100907,566975,79646,544932,22966,4771291,434532,42068,434532,76410,1325931,55924,6960376,44720,522851,7971719,1448815,benign
4837,24206,3762,54321,175718,43846,362409,16548,3369029,432455,44771,434244,82059,1258790,61016,7537358,47380,494205,8698438,1381075,benign
216490,2707284,167934,49490,157717,36775,376299,17074,3922950,349403,39689,347614,1891372,74306036,1715013,6576857,44199,440075,5984150,1183942,benign
4852,23800,3710,4945,24139,5370,89836,3569,1066587,187255,18743,187255,29175,490873,22586,1941460,5750,88648,4163228,808046,benign
572371,6191456,475697,31498,218983,31735,417221,13691,3782872,404620,21753,404620,38696,1056772,33266,6973445,21043,399486,5904282,1235170,benign
5289,24748,3748,4801,23128,5065,107288,5114,955922,63620,3856,63620,5500,144558,5126,1178440,4111,67157,827296,163764,benign
223863,2496151,181307,9801,40461,8626,54936,2493,446122,95049,6751,95049,13791,276940,11072,1979741,6882,98428,2268039,293188,benign
469221,5548387,357412,4526,22898,4987,58460,2764,398823,57045,3401,57045,6713,164378,5962,831315,3388,57749,759005,145587,benign
495442,6205691,383447,24249,131656,23463,55951,2549,453834,294125,17848,294125,31460,703284,24965,4564630,18455,295758,984138,154537,benign
4437,22150,3226,6601,34725,6687,72382,3000,687517,81103,4800,81103,5237,147025,5071,1325010,4672,79412,1497728,210292,benign
229165,2531010,185222,4572,23519,5207,55925,2723,401348,54190,3056,54190,6246,156607,5636,638877,3104,56135,707483,146991,benign
5200,26263,3608,4731,23896,5144,54502,2549,351872,58247,3203,58247,5194,142136,4868,883863,3244,59583,1103518,172781,benign
224661,2493321,182241,1656433,20117304,2041930,53117,2543,420911,58203,3281,58203,7922,208151,7590,789383,3473,60019,933785,155611,benign
4740,24228,3531,5127,25068,5553,59765,2644,425868,54272,3029,54272,5771,149271,5251,893036,3091,56212,843692,160462,benign
713875,7974051,553817,4930,23743,5129,59800,2498,390812,448055,23986,448055,6245,163351,5642,4693588,23637,448726,750162,159828,benign
3642,16152,2605,21778,81318,5679,53803,2542,488581,41483,2774,41483,6359,171486,6047,819283,3690,52546,962580,159290,benign
227413,2974848,158137,34924,217141,20784,438787,13719,2836679,40245,2830,40245,31486,1029129,35886,605026,3138,45990,6069495,1466838,benign
4021,17574,2990,3950,16650,3450,44735,1908,361637,45425,3175,45425,4145,105229,4157,781753,3079,55048,615706,122897,benign
224727,2475614,181358,3902,17827,3725,42964,1969,455574,54514524,2911666,54514524,4650,119382,4658,1066540,3368,49139,973433,122042,benign
4277,17745,3120,4016,17051,3529,43427,2087,505880,40138,2652,40138,4709,115689,4524,859965,2878,42491,524875,112715,benign
4486,18281,3308,3802,16457,3402,41327,2044,334162,44026,2982,44026,5112,118900,4768,852731,3238,46678,509532,117843,benign
3859,16328,2714,4122,17758,3689,39660,1951,294852,41144,2652,41144,4319,112918,4409,559887,2921,43756,901246,153640,benign
4607,18719,3410,6489,31098,4387,46663,2095,416449,42298,2850,42298,4487,114262,4209,987626,3041,43390,611305,116098,benign
222147,2435610,176984,17819,121648,11249,139690,5810,1548708,105748,8410,105748,11805,254937,10172,4910224,14208,192375,3112748,499171,benign
3893,16306,2789,5706,23850,4919,91853,1942,345354,163182,10197,163182,19962,413761,15656,795759,2962,44239,1674879,230546,benign
5200,20915,3727,4107,17343,3647,48640,2078,402383,39745,2666,39745,4290,110231,4308,609085,2890,42379,716469,114135,benign
4319,17613,3058,3946,16483,3416,41338,1972,355499,46191,2981,46191,5370,117019,4728,974908,3309,48731,657255,117587,benign
4058,16740,2967,4110,17867,3747,46926,1866,418848,48548,3454,48548,4496,116828,4532,844464,3206,45767,895795,131486,benign
11452,47782,8522,4027,17210,3546,46661,2119,395855,68859,4073,68859,4291,108993,4279,808869,2896,42553,2361847,483237,benign
4279,17664,3104,4306,18628,3791,41647,1888,371408,43533,2880,43533,4529,109002,4330,897965,3411,47453,794604,135165,benign
4250,17273,3048,12652,141874,30235,345248,15150,1605781,41904,2870,41904,7354,135195,6159,661910,3069,45676,847448,121933,benign
4254,17564,3028,4990,18499,3696,60153,1700,375325,348228,15349,348228,18471,731881,13142,3541984,13294,332730,4036635,925802,benign
4201,17560,3010,3930,16465,3365,40990,1841,362599,54099,3850,54099,7400,159265,6225,862137,3300,48961,577122,117679,benign
10606,41326,7678,4539,19284,3947,38959,1778,273004,45245,3035,45245,4263,111421,4068,752049,3617,51636,787389,122573,benign
4254,17534,2977,4527,18707,3801,44757,2033,373041,40012,2640,40012,4248,107593,3966,564244,2811,41829,498590,113352,benign
313012,5157565,276761,3953,16588,3358,43362,1945,396165,43166,2818,43166,4973,113444,4545,826609,3009,45805,635995,128284,benign
4325,17437,3042,4722,19358,4062,43153,1825,366971,41910,2835,41910,4741,117978,4587,753657,3074,45962,831225,126260,benign
4073,16338,2933,4022,17118,3554,43111,2041,359130,39629,2639,39629,4242,109850,4294,550100,2792,42101,574093,130286,benign
4087,16388,2991,3957,16531,3411,40914,1864,372961,47855,3503,47855,5537,117922,4786,821968,3244,48705,65235078,29289862,benign
3972,16131,2791,4112,17719,3675,41735,1953,342267,41541,2810,41541,4388,113104,4323,587734,2828,43450,814052,134732,benign
4469,17260,3298,3969,17390,3611,43228,2011,450952,40884,2863,40884,4277,109484,4189,535719,2896,42604,575641,124610,benign
4270,17135,3087,4069,17142,3448,44091,1903,379274,43571,2908,43571,4128,104617,4099,955800,2956,45179,509369,118569,benign
3723,16312,2737,4127,17705,3676,39618,1849,322918,41534,2821,41534,4286,113141,4385,774249,2780,43265,796275,123643,benign
3960,16527,2827,4239,17767,3684,43714,2067,360298,39813,2722,39813,4483,111021,4390,606162,2744,41595,826702,130733,benign
5787,21388,4252,4954,19891,4179,46806,2196,397571,55125,4050,55125,5216,120994,4934,959316,3922,55051,1356882,150676,benign
3878,15781,2723,4224,18175,3775,39823,1887,269599,41902,2723,41902,4531,119100,4573,894947,3353,47878,856535,141671,benign
4108,17082,3049,4051,17294,3589,43918,2064,391858,44825,3323,44825,4156,108390,4193,635834,3254,45469,746977,137785,benign
3984,16645,2862,3969,16784,3512,43690,2023,386790,44285,3018,44285,5352,119644,4922,865307,3548,53105,622003,126296,benign
3703,15776,2618,4350,18466,3746,45597,2108,372626,41535,2731,41535,4469,114038,4434,777822,3260,48894,697972,121863,benign
4310,17369,3180,315272,5449435,254380,50322006,945566,128998805,40151,2692,40151,4217,109317,4355,597398,2839,42271,640560,123985,benign
4036,16753,2899,4703,19350,4149,50299,2345,499307,10482899,293813,10482899,4931,114827,4700,66077034,286776,10234379,637624,125032,benign
3682,15751,2647,4750,19997,4047,44536,1910,354312,41479,2664,41479,61086,21068048,316601,673712,3073,44294,1293010,178898,benign
4001,16594,2889,4431,18353,3749,43885,2098,336929,39883,2637,39883,4252,109761,4296,573198,2836,42261,590296,115693,benign
4596330,37522736,2362787,5395550,37963799,2692448,113501849,1986179,294524998,255981836,5366776,259645845,8738678,158002857,6103686,616949017,4262240,103251458,714534947,276334617,benign
3959212,68774383,3280238,3389910,43279482,3838900,90977246,1523671,303239641,165958344,4026898,162273057,3260379,109459255,2707381,463913109,2659530,87312442,533459380,214447836,benign
3476181,26772625,2597345,2407039,23581325,2830793,124451864,2071156,275083475,88762587,3857850,88762587,3181754,82224747,2480642,232262134,1418526,25068357,364219276,131893914,benign
3584256,30645683,2751434,2845132,11707209,1589891,37024215,1148820,207437027,92625743,3604103,93021766,6910729,72379129,4015683,299590192,2101620,30488708,378915975,108578377,benign
2666964,21123772,2265030,6905232,58528662,4549329,24286018,763705,136548466,84397462,3196327,84001439,9793296,182458293,6629129,773679890,6128697,147220881,769038404,324423765,benign
2407389,17689915,2115222,907362,4566140,609344,26160228,1048632,183471282,34449013,1851818,34449013,2191474,27222894,1357461,11215658,64374,1036420,11926154,2692590,benign
2425293,17568932,2120498,50063,181404,42000,3191286,138439,30899508,26855444,1730376,26858236,75490,1133477,52364,9286082,44417,462924,9326135,1255723,benign
2473420,18825354,2202773,45873,138481,33008,370571,14409,3939536,25016472,1670409,25013680,69467,956232,49035,6350948,40052,366596,7088970,1041465,benign
2792756,23618955,2245252,73337,339052,54753,858014,21836,5348923,27897214,1773599,27897214,141682,1801994,77063,12338347,64153,902047,10674670,2363736,benign
4031703,31013098,2680208,201724,5529178,229916,1280287,54159,7189174,31329392,1815224,31476733,106087,3323561,91856,40025312,356909,11470576,20459201,3768992,benign
3041283,25129734,2361802,1737,4937,1002,28853,567,136353,29756295,1741511,29608954,2734,34396,1811,412454,1390,19694,641117,51045,benign
2611134,19804727,2139880,2979,9582,1985,29824,826,176786,28364672,1727292,28446321,4026,52166,2576,1026766,2766,30201,866277,51278,benign
2395032,17943729,2130626,1798,5059,1052,12699,746,307816,33115671,1948949,33034022,3053,38542,2014,666392,1411,13194,571338,42226,benign
2374624,17262390,2102231,1938,6245,1359,13042,791,225099,26313247,1643225,26313247,4395,63141,3051,459588,1407,13164,540454,46245,benign
2482232,18766765,2154716,1860,5450,1072,12911,778,207449,24744477,1621642,24744477,2896,37807,2017,391474,1469,13406,404549,38291,benign
2660949,22055190,2218726,1851,5370,1083,14344,808,346005,26312067,1696531,26312067,2792,35780,1918,427051,1779,16015,632411,35533,benign
2538208,20081679,2178451,1797,4931,992,15569,758,196872,28364197,1732191,28364197,2779,35085,1864,355112,1458,13434,461690,39192,benign
2774618,21788693,2389208,1798,4934,1004,13034,789,211702,31232003,1755078,31232003,2897,38749,1958,485021,1494,14080,388887,36459,benign
2692382,21108755,2312325,2275,6341,1297,12430,735,236331,25286956,1606627,25286956,3810,52710,2475,418537,1677,15881,543085,36291,benign
2445128,18227977,2139437,1828,4966,1008,12580,758,258872,35080916,2010605,35080916,2780,35441,1863,576102,1700,15859,528088,39315,benign
2466744,17921544,2044739,1839,4963,1010,18109,902,335477,26797344,1696032,26797344,2784,35148,1879,586667,1516,14158,616907,50130,benign
2447539,18433423,2193698,1784,4925,1018,14653,820,246926,24743814,1629255,24743814,2739,34897,1876,375553,1449,13152,535007,36210,benign
2566231,20983262,2208717,1806,5093,1056,37309,554,100632,25986212,1655531,25986212,3780,47311,2490,449998,1429,13152,852197,38356,benign
2652803,21775731,2262994,1799,5502,1145,12609,796,269049,27198458,1696404,27198458,2765,34736,1846,612131,1491,13517,549511,37630,benign
2569467,19846879,2213703,1799,5038,1045,12132,719,249169,32939016,1807618,32939016,2819,35111,1812,413363,1498,13852,674407,51121,benign
2895085,23040107,2448173,1768,4935,1001,11985,763,244366,24578989,1631626,24578989,3315,46785,2336,647473,2057,21753,441538,35656,benign
2436801,18226310,2143298,1791,5052,1032,14311,755,198242,35902623,2039476,35902623,2735,34610,1856,554484,1566,14363,487223,42261,benign
2361821,17340380,2100784,1764,5031,1043,14080,769,347814,26394873,1659623,26418412,2785,35055,1895,429801,1467,13368,429331,38105,benign
2455894,18655676,2190154,2400,7208,1655,12238,732,227516,24679263,1610294,24741213,2890,40793,2009,342495,1499,13345,418949,37242,benign
2563435,20427315,2205735,105611,595691,104088,1377601,66731,10476449,26620060,1741185,26642668,119946,2825298,97057,23308937,79056,1337209,21007422,3244591,benign
2692973,22653405,2220663,1787,4938,999,12026,764,277387,27240152,1711331,27242660,11365,186332,7642,631376,1747,16515,1600986,281219,benign
2409051,17878039,2128637,1836,4921,1004,13079,767,307735,32222239,1767219,32309941,2912,38941,1998,508347,1516,14145,340914,35561,benign
2947361,23574355,2595165,1915,5499,1103,14668,796,260953,25457392,1621155,25274581,3422,43808,2233,634468,1553,14455,283701,35556,benign
2467344,18394050,2171967,1835,4930,1009,12169,747,230824,36046753,2030619,36031257,2977,47201,2254,402318,1475,13391,390192,42419,benign
2402002,17625242,2071861,12869,129844,25051,333723,13288,2048712,26861651,1686202,26861651,22099,712165,14118,4114140,10067,307605,605094,43831,benign
2459379,18399261,2186162,1783,5054,1022,12150,762,258491,25219795,1615114,25219795,2839,36659,1903,587339,1467,13409,4795739,941856,benign
2541977,19538621,2168964,2070,6128,1129,12218,751,218568,24467403,1611183,24467403,2912,37520,1902,358733,1450,13518,531652,36900,benign
2637749,23142449,2299269,2215,6345,1334,12587,764,241632,27324567,1700100,27324567,3331,41501,2109,451623,1717,15548,482325,36415,benign
2415452,17290504,2051082,1970,5588,1115,24545,660,245769,31631656,1777503,31631656,3331,41257,2111,537512,1514,13868,336010,45603,benign
3046616,25538570,2546830,1787,4870,1001,17060,794,232799,27195616,1681805,27195616,2732,34628,1797,556299,1470,13709,729857,63837,benign
2462623,18366156,2153517,1711,5040,1067,12095,733,214473,34348567,1945581,34348567,6811,53668,4005,504944,1424,13224,412310,35488,benign
2351759,17314330,2096618,1676,4807,1000,12278,747,252864,27137063,1693023,27137063,2782,35352,1871,710862,2563,25907,401293,35548,benign
2444646,17959811,2121099,1739,4977,1024,12072,750,164755,25995506,1666033,25995506,2766,34776,1843,361424,1450,13053,480972,35543,benign
2471697,18797811,2206089,2076,6100,1322,12100,739,201600,24826376,1654828,24826376,2770,34757,1795,284494,1473,13263,459473,39078,benign
2680320,23769947,2296804,1829,5642,1273,15983,818,261715,27178967,1702822,27178967,2806,35090,1820,408318,1509,13477,383665,44923,benign
2400874,17308171,2059383,1735,4901,1011,12192,740,214798,30311337,1734994,30311337,2784,35163,1838,731813,1422,13071,356023,35598,benign
2999419,24566948,2665642,2737,8793,1404,11946,750,237936,28182452,1693659,28182452,2959,39297,2006,266685,1488,13261,279094,35548,benign
2415166,18041712,2142375,1794,4892,992,12937,764,275939,31505552,1858944,31505552,3387,43426,2256,621435,1411,13056,318423,35598,benign
2412016,17740647,2094142,1795,4999,1006,12362,733,275582,29945379,1830699,29945379,3462,47671,2370,536712,1462,13294,238213,39444,benign
2380482,17380757,2079836,1792,4935,1002,12486,746,237802,25922442,1641574,25922442,2763,34670,1777,360146,1431,13182,371403,36092,benign
2478898,18966616,2192424,1772,4887,995,12157,711,249578,24512268,1606075,24565747,2728,34772,1815,662243,1413,13284,472381,53928,benign
2663593,23172185,2236184,1751,4972,1008,12278,757,302913,26550163,1678066,26583819,2776,35424,1838,553130,1698,15367,509885,42379,benign
2455392,18456927,2109774,1864,5393,1075,12127,733,233248,29502883,1746259,29525773,2654,34271,1789,395686,1706,15086,579450,36147,benign
3014771,24878527,2497277,1793,4955,1002,12592,774,271993,29614226,1732266,29606210,2697,34168,1782,646394,1725,16545,590538,35126,benign
2462855,18514731,2139478,2860,8875,1638,15418,797,228603,28743987,1724714,28774537,2788,34725,1833,564999,1466,13364,454874,53186,benign
2390452,17719296,2114875,2043,6146,1189,12343,753,242490,32438500,1909395,32413770,2687,33977,1787,374464,1421,13165,734174,58870,benign
2370311,17452976,2099654,1862,5236,1065,12268,743,248041,26342757,1657936,26293852,2833,37263,1878,646738,2018,21730,544180,58229,benign
2459989,18638590,2173941,1753,5073,1063,13127,741,206051,24854122,1641263,24853769,2709,34700,1794,424379,1427,13220,342044,41880,benign
